meta_info,metric_name,metric_value,node,occurrence_time,resource,severity,subject
{},SSD.DatabaseConnections,cloudwatchmetric=2290.8Count;2500;3000,SSD_shard3-eu,2020-02-28 13:25:38,SSD_shard3-eu,51,PROBLEM - SSD.DatabaseConnections
{},SSD.WriteIOPS,cloudwatchmetric=506.018277028Count/Second;500;600,SSD_euc-global-baikal,2020-02-28 13:25:50,SSD_euc-global-baikal,101,PROBLEM - SSD.WriteIOPS
{},SSD.DatabaseConnections,cloudwatchmetric=2168.25Count;2500;3000,SSD_euc-global,2020-02-28 13:26:28,SSD_euc-global,51,PROBLEM - SSD.DatabaseConnections
{},SSD.DatabaseConnections,cloudwatchmetric=2898.4Count;3500;4000,SSD_euc-shard1,2020-02-28 13:26:28,SSD_euc-shard1,51,PROBLEM - SSD.DatabaseConnections
{},SSD.DatabaseConnections,cloudwatchmetric=1890.2Count;2500;3000,SSD_shard1-eu,2020-02-28 13:26:48,SSD_shard1-eu,51,PROBLEM - SSD.DatabaseConnections
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=6.0Count;1;2,ELB_helpkit-elb-aus,2020-02-28 13:33:29,ELB_helpkit-elb-aus,NULL,PROBLEM - ELB.HTTPCode_ELB_5XX
{},opsworks.check_ntp_time,offset=-0.001069s;0.500000;1.000000;,EKS.containerc1-prod-main.nolayer.ip-10-3-215-15.eu-central-1.compute.internal,2020-02-28 13:34:39,EKS.containerc1-prod-main.nolayer.ip-10-3-215-15.eu-central-1.compute.internal,51,PROBLEM - opsworks.check_ntp_time
{},SSD.WriteIOPS,cloudwatchmetric=594.58031261Count/Second;500;600,SSD_shard1-eu-baikal,2020-02-28 13:45:49,SSD_shard1-eu-baikal,101,PROBLEM - SSD.WriteIOPS
{},eks.check_load,load1=34.520;64.000;72.000;0; load5=39.930;60.000;68.000;0; load,EKS.containerc1-prod-main.nolayer.ip-10-3-215-15.eu-central-1.compute.internal,2020-02-28 13:48:21,EKS.containerc1-prod-main.nolayer.ip-10-3-215-15.eu-central-1.compute.internal,51,PROBLEM - eks.check_load
{},opsworks.check_ntp_time,offset=-0.003213s;0.500000;1.000000;,EKS.containereast1-prod-main.nolayer.ip-172-16-78-40.ec2.internal,2020-02-28 13:53:42,EKS.containereast1-prod-main.nolayer.ip-172-16-78-40.ec2.internal,51,PROBLEM - opsworks.check_ntp_time
{},ALB.HTTPCode_Target_5XX_Count,cloudwatchmetric=7.0Count;15;20,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,2020-02-28 13:58:19,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,51,PROBLEM - ALB.HTTPCode_Target_5XX_Count
{},eks.check_load,load1=34.510;64.000;72.000;0; load5=47.630;60.000;68.000;0; load,EKS.containerc1-prod-main.nolayer.ip-10-3-220-235.eu-central-1.compute.internal,2020-02-28 14:01:20,EKS.containerc1-prod-main.nolayer.ip-10-3-220-235.eu-central-1.compute.internal,51,PROBLEM - eks.check_load
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=0;8;10,ELB_containercentral1-services,2020-02-28 14:02:18,ELB_containercentral1-services,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},opsworks.check_cpu_stats,CpuUser=74.11%;80;90;0; CpuSystem=2.03%;70;80;0; CpuIowait=0.00%,euc-ETL.rept.rept-cron1,2020-02-28 14:05:00,euc-ETL.rept.rept-cron1,51,PROBLEM - opsworks.check_cpu_stats
{},eks.check_mem,TOTAL=510365;;;; USED=168019;;;; BUFFER/CACHE=25715;;;; AVAILABL,EKS.containereast1-prod-main.nolayer.ip-172-16-78-40.ec2.internal,2020-02-28 14:08:34,EKS.containereast1-prod-main.nolayer.ip-172-16-78-40.ec2.internal,51,PROBLEM - eks.check_mem
{},eks.check_load,load1=41.880;64.000;72.000;0; load5=41.960;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-129-247.ec2.internal,2020-02-28 14:12:12,EKS.containereast1-prod-main.nolayer.ip-172-16-129-247.ec2.internal,51,PROBLEM - eks.check_load
{},opsworks.check_cpu_stats,CpuUser=16.92%;80;90;0; CpuSystem=1.02%;70;80;0; CpuIowait=25.95,ind-export-service.pollers.pollers1,2020-02-28 14:32:24,ind-export-service.pollers.pollers1,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_load,load1=1.480;4.000;5.000;0; load5=1.498;1.500;2.000;0; load15=1.4,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-02-28 14:34:11,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},opsworks.check_cpu_stats,CpuUser=51.00%;80;90;0; CpuSystem=1.50%;70;80;0; CpuIowait=0.00%,euc-ETL.rept.rept-1,2020-02-28 14:41:01,euc-ETL.rept.rept-1,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_disk,/=7038541824B;7486905139;7902844314;0;8318783488,euc-export-service.pollers.pollers5,2020-02-28 14:44:51,euc-export-service.pollers.pollers5,51,PROBLEM - opsworks.check_disk
{},opsworks.check_ntp_time,offset=-0.002153s;0.500000;1.000000;,EKS.containereast1-prod-main.nolayer.ip-172-16-78-40.ec2.internal,2020-02-28 14:53:38,EKS.containereast1-prod-main.nolayer.ip-172-16-78-40.ec2.internal,51,FLAPPINGSTOP - opsworks.check_ntp_time
{},SSD.CPUUtilization,cloudwatchmetric=18.8Percent;20;30,SSD_euc-shard1,2020-02-28 15:03:00,SSD_euc-shard1,51,PROBLEM - SSD.CPUUtilization
{},SSD.WriteIOPS,cloudwatchmetric=479.420107393Count/Second;500;600,SSD_birept-euc,2020-02-28 15:15:48,SSD_birept-euc,51,PROBLEM - SSD.WriteIOPS
{},opsworks.check_load,load1=1.610;4.000;5.000;0; load5=1.137;1.500;2.000;0; load15=1.0,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-02-28 15:32:11,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,FLAPPINGSTOP - opsworks.check_load
{},ALB.HTTPCode_Target_5XX_Count,cloudwatchmetric=10.0Count;15;20,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,2020-02-28 15:37:21,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,51,FLAPPINGSTOP - ALB.HTTPCode_Target_5XX_Count
{},opsworks.check_ntp_time,offset=-0.007866s;0.500000;1.000000;,EKS.containereast1-prod-main.nolayer.ip-172-16-114-17.ec2.internal,2020-02-28 15:42:12,EKS.containereast1-prod-main.nolayer.ip-172-16-114-17.ec2.internal,51,PROBLEM - opsworks.check_ntp_time
{},eks.check_total_procs,procs=2503;2400;2800;0;,EKS.containereast1-prod-main.nolayer.ip-172-16-66-232.ec2.internal,2020-02-28 15:50:22,EKS.containereast1-prod-main.nolayer.ip-172-16-66-232.ec2.internal,101,RECOVERY - eks.check_total_procs
{},ALB.HTTPCode_ALB_5XX_Count,cloudwatchmetric=461.0Count;500;600,ELB_/app/euc-autoreservice-alb/ecf9146192cc8475,2020-02-28 15:57:31,ELB_/app/euc-autoreservice-alb/ecf9146192cc8475,51,PROBLEM - ALB.HTTPCode_ALB_5XX_Count
{},ALB.HTTPCode_ALB_5XX_Count,cloudwatchmetric=1911.0Count;2000;3000,ELB_/app/euc-agentcollision-alb/5bc8c6b943e475a4,2020-02-28 15:59:19,ELB_/app/euc-agentcollision-alb/5bc8c6b943e475a4,51,PROBLEM - ALB.HTTPCode_ALB_5XX_Count
{},SSD.CPUUtilization,cloudwatchmetric=18.4Percent;20;30,SSD_euc-shard1,2020-02-28 16:04:00,SSD_euc-shard1,51,PROBLEM - SSD.CPUUtilization
{},eks.check_load,load1=46.640;64.000;72.000;0; load5=50.530;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-197-148.ec2.internal,2020-02-28 16:13:37,EKS.containereast1-prod-main.nolayer.ip-172-16-197-148.ec2.internal,51,PROBLEM - eks.check_load
{},eks.check_load,NULL,eks,2020-02-28 16:15:44,EKS.containereast1-prod-main.nolayer.ip-172-16-113-76.ec2.internal,NULL,CRITICAL - load average:
{},eks.check_load,eks,NULL,2020-02-28 16:17:36,EKS.containereast1-prod-main.nolayer.ip-172-16-113-76.ec2.internal,NULL,CRITICAL - load average:
{},opsworks.check_load,load1=1.365;4.000;5.000;0; load5=1.482;1.500;2.000;0; load15=1.0,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-02-28 16:20:10,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=0;8;10,ELB_euc-serverfdkelb-local,2020-02-28 16:23:41,ELB_euc-serverfdkelb-local,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},eks.check_load,load1=48.410;64.000;72.000;0; load5=49.230;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-194-95.ec2.internal,2020-02-28 16:45:46,EKS.containereast1-prod-main.nolayer.ip-172-16-194-95.ec2.internal,51,PROBLEM - eks.check_load
{},SSD.CPUUtilization,cloudwatchmetric=8.19879943507Percent;20;30,SSD_birept-euc,2020-02-28 16:51:03,SSD_birept-euc,51,PROBLEM - SSD.CPUUtilization
{},eks.check_load,load1=52.730;64.000;72.000;0; load5=54.210;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-114-17.ec2.internal,2020-02-28 16:55:42,EKS.containereast1-prod-main.nolayer.ip-172-16-114-17.ec2.internal,51,PROBLEM - eks.check_load
{},eks.check_load,load1=33.420;64.000;72.000;0; load5=46.310;60.000;68.000;0; load,EKS.containerc1-prod-main.nolayer.ip-10-3-215-15.eu-central-1.compute.internal,2020-02-28 17:02:23,EKS.containerc1-prod-main.nolayer.ip-10-3-215-15.eu-central-1.compute.internal,51,PROBLEM - eks.check_load
{},SSD.CPUUtilization,cloudwatchmetric=16.6Percent;20;30,SSD_euc-shard1,2020-02-28 17:04:01,SSD_euc-shard1,51,PROBLEM - SSD.CPUUtilization
{},opsworks.check_cpu_stats,CpuUser=17.66%;80;90;0; CpuSystem=1.02%;70;80;0; CpuIowait=18.30,ind-export-service.pollers.pollers1,2020-02-28 17:18:20,ind-export-service.pollers.pollers1,51,PROBLEM - opsworks.check_cpu_stats
{},eks.check_load,load1=47.780;64.000;72.000;0; load5=54.140;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-66-232.ec2.internal,2020-02-28 17:19:42,EKS.containereast1-prod-main.nolayer.ip-172-16-66-232.ec2.internal,51,PROBLEM - eks.check_load
{},eks.check_load,load1=44.600;64.000;72.000;0; load5=50.950;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-197-148.ec2.internal,2020-02-28 17:24:38,EKS.containereast1-prod-main.nolayer.ip-172-16-197-148.ec2.internal,51,PROBLEM - eks.check_load
{},ALB.HTTPCode_ALB_5XX_Count,cloudwatchmetric=1499.0Count;2000;3000,ELB_/app/euc-agentcollision-alb/5bc8c6b943e475a4,2020-02-28 17:31:23,ELB_/app/euc-agentcollision-alb/5bc8c6b943e475a4,51,FLAPPINGSTOP - ALB.HTTPCode_ALB_5XX_Count
{},ALB.HTTPCode_Target_5XX_Count,cloudwatchmetric=12.0Count;15;20,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,2020-02-28 17:42:20,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,51,PROBLEM - ALB.HTTPCode_Target_5XX_Count
{},eks.check_load,load1=38.740;64.000;72.000;0; load5=53.720;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-194-95.ec2.internal,2020-02-28 17:43:47,EKS.containereast1-prod-main.nolayer.ip-172-16-194-95.ec2.internal,51,PROBLEM - eks.check_load
{},opsworks.check_ntp_time,offset=0.000024s;0.500000;1.000000;,EKS.containerc1-prod-main.nolayer.ip-10-3-213-106.eu-central-1.compute.internal,2020-02-28 17:44:21,EKS.containerc1-prod-main.nolayer.ip-10-3-213-106.eu-central-1.compute.internal,51,PROBLEM - opsworks.check_ntp_time
{},SSD.WriteIOPS,cloudwatchmetric=481.492776885Count/Second;500;600,SSD_euc-global,2020-02-28 17:45:40,SSD_euc-global,51,RECOVERY - SSD.WriteIOPS
{},eks.check_load,load1=43.410;64.000;72.000;0; load5=57.360;60.000;68.000;0; load,EKS.containerc1-prod-main.nolayer.ip-10-3-215-15.eu-central-1.compute.internal,2020-02-28 17:48:23,EKS.containerc1-prod-main.nolayer.ip-10-3-215-15.eu-central-1.compute.internal,51,FLAPPINGSTOP - eks.check_load
{},eks.check_load,load1=37.940;64.000;72.000;0; load5=49.490;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-78-40.ec2.internal,2020-02-28 17:52:09,EKS.containereast1-prod-main.nolayer.ip-172-16-78-40.ec2.internal,51,PROBLEM - eks.check_load
{},opsworks.check_cpu_stats,CpuUser=38.50%;80;90;0; CpuSystem=11.50%;70;80;0; CpuIowait=0.00,ssh-bastion-EU-Central-POD.ssh-bastion.ssh-bastion-2,2020-02-28 18:03:11,ssh-bastion-EU-Central-POD.ssh-bastion.ssh-bastion-2,51,PROBLEM - opsworks.check_cpu_stats
{},eks.check_load,load1=56.040;64.000;72.000;0; load5=59.480;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-194-15.ec2.internal,2020-02-28 18:11:39,EKS.containereast1-prod-main.nolayer.ip-172-16-194-15.ec2.internal,51,PROBLEM - eks.check_load
{},eks.check_load,load1=49.780;64.000;72.000;0; load5=50.860;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-129-247.ec2.internal,2020-02-28 18:17:12,EKS.containereast1-prod-main.nolayer.ip-172-16-129-247.ec2.internal,51,PROBLEM - eks.check_load
{},SSD.CPUUtilization,cloudwatchmetric=35.75Percent;45;55,SSD_euc-shard1-slave-sr,2020-02-28 18:19:50,SSD_euc-shard1-slave-sr,51,PROBLEM - SSD.CPUUtilization
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=0;8;10,ELB_euc-serverfdkelb-local,2020-02-28 18:21:40,ELB_euc-serverfdkelb-local,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},opsworks.check_load,load1=1.163;4.000;5.000;0; load5=1.420;1.500;2.000;0; load15=1.3,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-02-28 18:22:10,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},ELB_UnHealthyHostCount,cloudwatchmetric=1.0Count;1;2,ELB_activitiesexport,2020-02-28 18:24:31,ELB_activitiesexport,51,PROBLEM - ELB_UnHealthyHostCount
{},ELB_UnHealthyHostCount,cloudwatchmetric=0.0Count;1;2,ELB_euc-activities-elb,2020-02-28 18:24:42,ELB_euc-activities-elb,51,PROBLEM - ELB_UnHealthyHostCount
{},eks.check_load,load1=34.750;64.000;72.000;0; load5=34.040;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-194-95.ec2.internal,2020-02-28 18:27:48,EKS.containereast1-prod-main.nolayer.ip-172-16-194-95.ec2.internal,51,FLAPPINGSTOP - eks.check_load
{},opsworks.check_load,load1=0.665;4.000;5.000;0; load5=1.285;1.500;2.000;0; load15=0.9,euc-xi.mod-gearman.euc-modgearman-1,2020-02-28 18:36:10,euc-xi.mod-gearman.euc-modgearman-1,51,PROBLEM - opsworks.check_load
{},opsworks.check_ntp_time,,euc-activities-helpkit.thrift-reader.reader-app-haproxy-10,2020-02-28 18:36:20,euc-activities-helpkit.thrift-reader.reader-app-haproxy-10,51,PROBLEM - opsworks.check_ntp_time
{},opsworks.check_goaudit,,euc-activities-helpkit.thrift-reader.reader-app-haproxy-10,2020-02-28 18:36:23,euc-activities-helpkit.thrift-reader.reader-app-haproxy-10,51,PROBLEM - opsworks.check_goaudit
{},eks.check_load,load1=39.330;64.000;72.000;0; load5=43.110;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-193-210.ec2.internal,2020-02-28 19:07:11,EKS.containereast1-prod-main.nolayer.ip-172-16-193-210.ec2.internal,51,PROBLEM - eks.check_load
{},eks.check_load,load1=44.860;64.000;72.000;0; load5=49.080;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-114-17.ec2.internal,2020-02-28 19:07:44,EKS.containereast1-prod-main.nolayer.ip-172-16-114-17.ec2.internal,51,PROBLEM - eks.check_load
{},eks.check_load,load1=39.510;64.000;72.000;0; load5=54.510;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-197-148.ec2.internal,2020-02-28 19:08:39,EKS.containereast1-prod-main.nolayer.ip-172-16-197-148.ec2.internal,51,PROBLEM - eks.check_load
{},eks.check_load,load1=38.270;64.000;72.000;0; load5=55.830;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-64-144.ec2.internal,2020-02-28 19:21:12,EKS.containereast1-prod-main.nolayer.ip-172-16-64-144.ec2.internal,51,PROBLEM - eks.check_load
{},SSD.CPUUtilization,cloudwatchmetric=30.5Percent;45;55,SSD_euc-shard1-slave-sr,2020-02-28 19:23:52,SSD_euc-shard1-slave-sr,51,PROBLEM - SSD.CPUUtilization
{},ALB.HTTPCode_ALB_5XX_Count,cloudwatchmetric=422.0Count;500;600,ELB_/app/euc-autoreservice-alb/ecf9146192cc8475,2020-02-28 19:31:31,ELB_/app/euc-autoreservice-alb/ecf9146192cc8475,51,PROBLEM - ALB.HTTPCode_ALB_5XX_Count
{},eks.check_load,load1=33.280;64.000;72.000;0; load5=52.050;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-129-247.ec2.internal,2020-02-28 19:33:12,EKS.containereast1-prod-main.nolayer.ip-172-16-129-247.ec2.internal,51,FLAPPINGSTOP - eks.check_load
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=0;8;10,ELB_euc-serverfdkelb-local,2020-02-28 19:56:43,ELB_euc-serverfdkelb-local,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},opsworks.check_load,load1=1.323;4.000;5.000;0; load5=1.478;1.500;2.000;0; load15=1.2,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-02-28 20:08:13,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},eks.check_load,load1=55.200;64.000;72.000;0; load5=46.770;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-78-40.ec2.internal,2020-02-28 20:18:12,EKS.containereast1-prod-main.nolayer.ip-172-16-78-40.ec2.internal,51,FLAPPINGSTOP - eks.check_load
{},opsworks.check_load,load1=0.530;4.000;5.000;0; load5=1.335;1.500;2.000;0; load15=1.0,euc-xi.mod-gearman.euc-modgearman-1,2020-02-28 20:18:12,euc-xi.mod-gearman.euc-modgearman-1,51,PROBLEM - opsworks.check_load
{},Mailbox_thread_status_AUS,,URL Monitoring,2020-02-28 20:25:27,URL Monitoring,51,PROBLEM - Mailbox_thread_status_AUS
{},eks.check_load,load1=35.820;64.000;72.000;0; load5=38.880;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-193-210.ec2.internal,2020-02-28 20:51:12,EKS.containereast1-prod-main.nolayer.ip-172-16-193-210.ec2.internal,51,PROBLEM - eks.check_load
{},ALB.HTTPCode_Target_5XX_Count,cloudwatchmetric=15.0Count;15;20,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,2020-02-28 21:02:23,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,51,PROBLEM - ALB.HTTPCode_Target_5XX_Count
{},eks.check_load,load1=58.620;64.000;72.000;0; load5=59.920;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-119-200.ec2.internal,2020-02-28 21:04:23,EKS.containereast1-prod-main.nolayer.ip-172-16-119-200.ec2.internal,51,FLAPPINGSTOP - eks.check_load
{},ALB.HTTPCode_ALB_5XX_Count,cloudwatchmetric=326.0Count;500;600,ELB_/app/euc-autoreservice-alb/ecf9146192cc8475,2020-02-28 21:05:33,ELB_/app/euc-autoreservice-alb/ecf9146192cc8475,51,PROBLEM - ALB.HTTPCode_ALB_5XX_Count
{},opsworks.check_mem,TOTAL=15403644KB;;;; USED=12671576KB;13863279;14633461;; FREE=27,ind-export-service.pollers.pollers2,2020-02-28 21:20:41,ind-export-service.pollers.pollers2,51,PROBLEM - opsworks.check_mem
{},opsworks.check_load,load1=1.255;4.000;5.000;0; load5=1.435;1.500;2.000;0; load15=1.2,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-02-28 21:50:12,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},ALB.HTTPCode_ALB_5XX_Count,cloudwatchmetric=4195.0Count;2000;3000,ELB_/app/euc-agentcollision-alb/5bc8c6b943e475a4,2020-02-28 21:53:23,ELB_/app/euc-agentcollision-alb/5bc8c6b943e475a4,NULL,PROBLEM - ALB.HTTPCode_ALB_5XX_Count
{},opsworks.check_load,load1=0.552;4.000;5.000;0; load5=1.317;1.500;2.000;0; load15=0.9,euc-xi.mod-gearman.euc-modgearman-1,2020-02-28 22:04:13,euc-xi.mod-gearman.euc-modgearman-1,51,PROBLEM - opsworks.check_load
{},opsworks.check_monit_worker_status,,euc-activities-helpkit.sidekiq.activities-sidekiq-2,2020-02-28 22:08:21,euc-activities-helpkit.sidekiq.activities-sidekiq-2,51,PROBLEM - opsworks.check_monit_worker_status
{},ALB.HTTPCode_Target_5XX_Count,cloudwatchmetric=13.0Count;15;20,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,2020-02-28 22:10:25,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,51,PROBLEM - ALB.HTTPCode_Target_5XX_Count
{},eks.check_load,load1=45.830;64.000;72.000;0; load5=56.240;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-194-15.ec2.internal,2020-02-28 22:16:42,EKS.containereast1-prod-main.nolayer.ip-172-16-194-15.ec2.internal,51,PROBLEM - eks.check_load
{},eks.check_load,load1=29.640;64.000;72.000;0; load5=45.290;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-193-210.ec2.internal,2020-02-28 22:35:12,EKS.containereast1-prod-main.nolayer.ip-172-16-193-210.ec2.internal,51,PROBLEM - eks.check_load
{},eks.check_load,load1=47.310;64.000;72.000;0; load5=47.070;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-68-144.ec2.internal,2020-02-28 22:52:24,EKS.containereast1-prod-main.nolayer.ip-172-16-68-144.ec2.internal,51,PROBLEM - eks.check_load
{},eks.check_load,load1=38.990;64.000;72.000;0; load5=51.050;60.000;68.000;0; load,EKS.containereast1-prod-main.nolayer.ip-172-16-61-51.ec2.internal,2020-02-28 23:20:08,EKS.containereast1-prod-main.nolayer.ip-172-16-61-51.ec2.internal,51,PROBLEM - eks.check_load
{},opsworks.check_cpu_stats,CpuUser=10.73%;80;90;0; CpuSystem=0.76%;70;80;0; CpuIowait=19.95,ind-export-service.pollers.pollers1,2020-02-28 23:33:13,ind-export-service.pollers.pollers1,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_load,load1=0.075;4.000;5.000;0; load5=0.625;1.500;2.000;0; load15=0.9,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-02-28 23:34:13,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},opsworks.check_load,load1=0.580;4.000;5.000;0; load5=1.405;1.500;2.000;0; load15=1.0,euc-xi.mod-gearman.euc-modgearman-1,2020-02-28 23:48:13,euc-xi.mod-gearman.euc-modgearman-1,51,PROBLEM - opsworks.check_load
{},SSD.CPUUtilization,cloudwatchmetric=19.0Percent;20;30,SSD_shard3-eu-baikal,2020-02-28 23:55:41,SSD_shard3-eu-baikal,51,PROBLEM - SSD.CPUUtilization
{},opsworks.check_cpu_stats,CpuUser=40.80%;80;90;0; CpuSystem=9.45%;70;80;0; CpuIowait=0.00%,ssh-bastion-EU-Central-POD.ssh-bastion.ssh-bastion-2,2020-02-29 00:06:18,ssh-bastion-EU-Central-POD.ssh-bastion.ssh-bastion-2,51,PROBLEM - opsworks.check_cpu_stats
